"establecimiento_id","establecimiento_nombre","localidad_id","localidad_nombre","provincia_id","provincia_nombre","departamento_id","departamento_nombre","cod_loc","cod_ent ","origen_financiamiento","tipologia_id","tipologia_nombre","tipologia","cp","domicilio","sitio_web"
70020012318394,"FARMAPLUS PALERMO",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1425,"San Martín de Tours 2976",
70020012318390,"EL POLICLINICO",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1208,"HIPOLITO YRIGOYEN 3312",
70220772327024,"TIROL",22077040000,"PUERTO TIROL",22,"CHACO",77,"LIBERTAD",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3505,"9 DE JULIO 550",
70220912327043,"FLORIDA",22091010000,"TRES ISLETAS",22,"CHACO",91,"MAIPÚ",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3703,"ALBERDI 202",
70020012318443,"FARMACITY ( AV. DEL LIBERTADOR 6068 )",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1428,"AV. DEL LIBERTADOR 6068",
70860492393200,"WAL- MART ARGENTINA SOCIEDAD DE RESPONSABILIDAD LIMITADA",86049110000,"SANTIAGO DEL ESTERO",86,"SANTIAGO DEL ESTERO",49,"CAPITAL",110,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4220,"Avenida Belgrano Sur 2663",
70860492393204,"SERVICIO MEDICO ASISTENCIAL DE LA UNIVERSIDAD NACIONAL DE SANTIAGO DEL ESTERO (S.M.A.U.N.S.E.)",86049110000,"SANTIAGO DEL ESTERO",86,"SANTIAGO DEL ESTERO",49,"CAPITAL",110,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4200,"Avenida Belgrano Sur 1913",
70860352393205,"UNIVERSITARIA I",86035090000,"LA BANDA",86,"SANTIAGO DEL ESTERO",35,"BANDA",90,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4300,"SAN MARTIN  180",
70860352393206,"DE CLODOMIRA",86035060000,"CLODOMIRA",86,"SANTIAGO DEL ESTERO",35,"BANDA",60,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4308,"ADEODATO HERRERA 547",
70860352393207,"ABDALA",86035060000,"CLODOMIRA",86,"SANTIAGO DEL ESTERO",35,"BANDA",60,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4338,"REPLUBLICA 390",
70860492393208,"ECONOMED",86049110000,"SANTIAGO DEL ESTERO",86,"SANTIAGO DEL ESTERO",49,"CAPITAL",110,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4200,"Jujuy 310",
70861472393210,"EL ANGEL",86147130000,"TERMAS DE RIO HONDO",86,"SANTIAGO DEL ESTERO",147,"RÍO HONDO",130,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4220,"Caseros 80",
70860352393211,"EL CRUCE",86035090000,"LA BANDA",86,"SANTIAGO DEL ESTERO",35,"BANDA",90,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4300,"Avenida Belgrano 1935",
70860772393213,"MARIA DE LA PURISIMA",86077010000,"AÑATUYA",86,"SANTIAGO DEL ESTERO",77,"GENERAL TABOADA",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3760,"25 DE MAYO  S/N",
70861472393214,"LLANOS II",86147130000,"TERMAS DE RIO HONDO",86,"SANTIAGO DEL ESTERO",147,"RÍO HONDO",130,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4220,"Avenida Hipólito Yrigoyen",
70860492393215,"EXPRESS",86049110000,"SANTIAGO DEL ESTERO",86,"SANTIAGO DEL ESTERO",49,"CAPITAL",110,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4200,"Avenida Belgrano Sur 335",
70860772393216,"JULIAN MARIA",86077010000,"AÑATUYA",86,"SANTIAGO DEL ESTERO",77,"GENERAL TABOADA",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4230,"Avenida Belgrano 54",
70860772393217,"AZAR",86077010000,"AÑATUYA",86,"SANTIAGO DEL ESTERO",77,"GENERAL TABOADA",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3760,"PUEYRREDON 137",
70860492393218,"MITRE",86049110000,"SANTIAGO DEL ESTERO",86,"SANTIAGO DEL ESTERO",49,"CAPITAL",110,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4200,"MITRE  68",
70860282393219,"JEREZ",86028010000,"COLONIA DORA",86,"SANTIAGO DEL ESTERO",28,"AVELLANEDA",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",2341,"BARTOLOME MITRE  60",
70860632393220,"GROSSO",86063040000,"FRIAS",86,"SANTIAGO DEL ESTERO",63,"CHOYA",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4230,"Pres. de la Plaza",
70860772393221,"9 DE JULIO",86077010000,"AÑATUYA",86,"SANTIAGO DEL ESTERO",77,"GENERAL TABOADA",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3760,"AV.9 DE JULIO  353",
70860492393222,"ALVARADO",86049110000,"SANTIAGO DEL ESTERO",86,"SANTIAGO DEL ESTERO",49,"CAPITAL",110,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4200,"BELGRANO SUR 111",
70860352393223,"BANDA EXPRESS",86035090000,"LA BANDA",86,"SANTIAGO DEL ESTERO",35,"BANDA",90,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4300,"Rivadavia 181",
70860982393224,"CURA",86098040000,"SUNCHO CORRAL",86,"SANTIAGO DEL ESTERO",98,"JUAN F. IBARRA",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4350,"BARTOLOME MITRE  81",
70861262393225,"DE LA VILLA",86126080,"OJO DE AGUA",86,"SANTIAGO DEL ESTERO",126,"OJO DE AGUA",80,,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5250,"SARMIENTO  196",
70860632393226,"YORBANDI",86063040000,"FRIAS",86,"SANTIAGO DEL ESTERO",63,"CHOYA",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4230,"CORRIENTES 110",
70860492393227,"VITTAL I",86049110000,"SANTIAGO DEL ESTERO",86,"SANTIAGO DEL ESTERO",49,"CAPITAL",110,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4200,"LIBERTAD   2887",
70861472393228,"SEDRAN",86147130000,"TERMAS DE RIO HONDO",86,"SANTIAGO DEL ESTERO",147,"RÍO HONDO",130,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4202,"MAIPU S/N",
70861472393229,"SALUD",86147130000,"TERMAS DE RIO HONDO",86,"SANTIAGO DEL ESTERO",147,"RÍO HONDO",130,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4220,"Avenida Hipólito Yrigoyen 431",
70900702397926,"FARMACIA SAN LUIS",90070050000,"RIO SECO",90,"TUCUMÁN",70,"MONTEROS",50,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"FRAY L. ROLDAN  Y AVELLANEDA",
70900142397927,"FARMACIA ANGAR",90014010001,"ALDERETES",90,"TUCUMÁN",14,"CRUZ ALTA",10,1,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4178,"AV.RIVADAVIA 900",
70901192397928,"FARMACIA YERBA BUENA",90119030002,"YERBA BUENA - MARCOS PAZ",90,"TUCUMÁN",119,"YERBA BUENA",30,2,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4107,"AV.PTE.PERON Y CAMINO DEL PERU 21",
70900842397929,"FARMACIA ALBA",90084010000,"SAN MIGUEL DE TUCUMAN",90,"TUCUMÁN",84,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"AVDA. SARMIENTO 955",
70900842397930,"FARMACIA PIEDRABUENA",90084010000,"SAN MIGUEL DE TUCUMAN",90,"TUCUMÁN",84,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"ALVAREZ CONDARCO 960",
70900842397931,"FARMACIA BRISTOL",90084010000,"SAN MIGUEL DE TUCUMAN",90,"TUCUMÁN",84,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"24 DE SETIEMBRE 98",
70900142397932,"FARMACIA CRUZ ALTA",90014020001,"BANDA DEL RIO SALI",90,"TUCUMÁN",14,"CRUZ ALTA",20,1,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4109,"SAN MARTIN 86",
70900842397933,"FARMACIA ORIHUEL",90084010000,"SAN MIGUEL DE TUCUMAN",90,"TUCUMÁN",84,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"AV. MITRE 869",
70900842397934,"FARMACIA MALAGA",90084010000,"SAN MIGUEL DE TUCUMAN",90,"TUCUMÁN",84,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"AV. SARMIENTO 87",
70900632397935,"FARMACIA SANTA RITA",90063050000,"LULES",90,"TUCUMÁN",63,"LULES",50,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4128,"SAN MARTIN 89",
70900562397936,"FARMACIA ARCOS",90056090000,"VILLA DE LEALES",90,"TUCUMÁN",56,"LEALES",90,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4111,"AVENIDA SAENZ PEÑA 596",
70900562397937,"FARMACIA SAN ROQUE",90056090000,"VILLA DE LEALES",90,"TUCUMÁN",56,"LEALES",90,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4113,"BRIZUELA S/N°",
70900142397938,"FARMACIA SAN ROQUE",90014100001,"EX INGENIO LOS RALOS",90,"TUCUMÁN",14,"CRUZ ALTA",100,1,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"LINERS 1",
70900142397939,"FARMACIA SAN BENITO",90014010001,"ALDERETES",90,"TUCUMÁN",14,"CRUZ ALTA",10,1,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4178,"RIVADAVIA 899",
70901192397940,"FARMACIA MARTI COLL",90119030002,"YERBA BUENA - MARCOS PAZ",90,"TUCUMÁN",119,"YERBA BUENA",30,2,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4107,"PJE. USANDIVARAS 90",
70900842397942,"FARMACIA MARIA",90084010000,"SAN MIGUEL DE TUCUMAN",90,"TUCUMÁN",84,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"SAN MARTÍN 933",
70900772397943,"FARMACIA MASSOUH",90077010001,"AGUILARES",90,"TUCUMÁN",77,"RÍO CHICO",10,1,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4152,"JUAN B. ALBERDI 940",
70901052397944,"FARMACIA TORRES",90105080000,"TAFI VIEJO",90,"TUCUMÁN",105,"TAFÍ VIEJO",80,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4103,"UTTINGER 99",
70900702397945,"FARMACIA SAN MIGUEL S.H",90070030000,"MONTEROS",90,"TUCUMÁN",70,"MONTEROS",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"SAN MARTIN 99",
70900842397946,"FARMACIA DEL PILAR",90084010000,"SAN MIGUEL DE TUCUMAN",90,"TUCUMÁN",84,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"LA RIOJA 997",
70900842397947,"FARMACIA ESMERALDA",90084010000,"SAN MIGUEL DE TUCUMAN",90,"TUCUMÁN",84,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"AV. ROCA 830",
70900842397948,"FARMACIA VENECIA",90084010000,"SAN MIGUEL DE TUCUMAN",90,"TUCUMÁN",84,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"AV.ALEM 832",
70900842397949,"FARMACIA NURI",90084010000,"SAN MIGUEL DE TUCUMAN",90,"TUCUMÁN",84,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"LIZONDO BORDA 85",
70900842397950,"FARMCIA CATEDRAL I",90084010000,"SAN MIGUEL DE TUCUMAN",90,"TUCUMÁN",84,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"24 DE SETIEMBRE  546",
70900842397954,"FARMACIA WAL-MART",90084010000,"SAN MIGUEL DE TUCUMAN",90,"TUCUMÁN",84,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"CAMINO DEL PERU 950",
70900842397958,"FARMACIA DEL PUEBLO JUJUY",90084010000,"SAN MIGUEL DE TUCUMAN",90,"TUCUMÁN",84,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"JUJUY 120",
70020012318395,"LUJAN",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1407,"Avenida Lope de Vega 1272",
70020012318396,"FARMANEXUS VII",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1034,"Avenida Rivadavia 2202",
70020012318397,"FARMAMED(70)",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1437,"Quilmes 70",
70020012318398,"EL SOL FARMACEUTICA S.C.S.",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1437,"Avenida Sáenz 80",
70020012318401,"EL TURIA",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1419,"Avenida Nazca 3714",
70020012318404,"GRAN IGNACIO",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1426,"FEDERICO LACROZE 3254",
70020012318411,"GRAN FARMACIA BLANCHARD",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1424,"PEDRO GOYENA 69",
70020012318413,"GRAN CALLAO",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1023,"CALLAO 1379",
70020012318419,"GAMMA",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1425,"BULNES 1770",
70221263027023,"MARGARITA",22126030000,"MARGARITA BELEN",22,"CHACO",126,"1º DE MAYO",30,0,"Otros",70,"FARMACIA","Farmacia ambulatoria comercial",3505,"JUAN PELLIZARDI 230",
70221472327029,"SAN JOSE",22147020000,"VILLA BERTHET",22,"CHACO",147,"SAN LORENZO",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3543,"RIVADAVIA S/N ENTRE 25 DE MAYO Y SAN MARTIN",
70221472327030,"VILLA BERTHET",22147020000,"VILLA BERTHET",22,"CHACO",147,"SAN LORENZO",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3543,"SARMIENTO 115",
70020012318449,"VITAL S.A.",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1406,"RIVADAVIA 6799",
70020012318460,"EMANUEL",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1194,"Avenida Corrientes 3895",
70020012318462,"ESCORPIO",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1425,"José Andrés Pacheco de Melo 2902",
70221402327069,"DON ORIONE S.R.L.",22140010000,"BARRANQUERAS",22,"CHACO",140,"SAN FERNANDO",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3503,"DON ORIONE 715",
70620422370646,"TARICCO",62042400000,"CIPOLLETTI",62,"RÍO NEGRO",42,"GENERAL ROCA",400,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",8324,"Don Bosco 998",
70620422370648,"SERATTI",62042400000,"CIPOLLETTI",62,"RÍO NEGRO",42,"GENERAL ROCA",400,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",8324,"9 de Julio 690",
70020012318317,"GRAN FARMACIA ACOYTE",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1405,"ACOYTE 435",
70620422370658,"PURPURA S.C.S.",62042400000,"CIPOLLETTI",62,"RÍO NEGRO",42,"GENERAL ROCA",400,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",8324,"Fray Mamerto Esquiú 1500",
70020012318352,"POPULAR",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1990,"Gral. Paz 10720",
70020012318374,"LA ELENA",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1419,"Avenida Gral. Mosconi 3300",
70221682326974,"LA NUEVA MACHAGAI",22168020000,"MACHAGAI",22,"CHACO",168,"25 DE MAYO",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3534,"MAIPU 30",
70221332327006,"DEL PUEBLO",22133020000,"VILLA EL PALMAR",22,"CHACO",133,"QUITILIPI",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3530,"LEGUA 16",
70620422370683,"SANTA CATALINA",62042010000,"ALLEN",62,"RÍO NEGRO",42,"GENERAL ROCA",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",8328,"SAN MARTIN  Y SAN LUIS",
70020012318403,"GRAN PACIFICO",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1425,"AV. SANTA FE 4538",
70860492393231,"SAN MIGUEL",86049110000,"SANTIAGO DEL ESTERO",86,"SANTIAGO DEL ESTERO",49,"CAPITAL",110,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4200,"AV BELGRANO 282",
70860842393232,"OLMOS",86084010000,"LAVALLE",86,"SANTIAGO DEL ESTERO",84,"GUASAYÁN",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4234,"INDEPENDENCIA S/N",
70860492393233,"MOSCONI",86049110000,"SANTIAGO DEL ESTERO",86,"SANTIAGO DEL ESTERO",49,"CAPITAL",110,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4200,"Avenida Libertad 2520",
70861472393234,"SAN CAYETANO",86147130000,"TERMAS DE RIO HONDO",86,"SANTIAGO DEL ESTERO",147,"RÍO HONDO",130,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4220,"Calle Maipú 947",
70861472393235,"MUKDISE BLANCA ELENA",86147130000,"TERMAS DE RIO HONDO",86,"SANTIAGO DEL ESTERO",147,"RÍO HONDO",130,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4230,"Irigoyen   s/n",
70861612393236,"SUCESION DE FADEL ANA",86161030000,"FERNANDEZ",86,"SANTIAGO DEL ESTERO",161,"ROBLES",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4230,"San MartÍn 677",
70860492393237,"DEL PUEBLO",86049110000,"SANTIAGO DEL ESTERO",86,"SANTIAGO DEL ESTERO",49,"CAPITAL",110,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4200,"24 de Septiembre 439",
70860352393238,"FARMASAN SRL",86035090000,"LA BANDA",86,"SANTIAGO DEL ESTERO",35,"BANDA",90,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4300,"25 de MAYO 150",
70861472393239,"MAIPU",86147130000,"TERMAS DE RIO HONDO",86,"SANTIAGO DEL ESTERO",147,"RÍO HONDO",130,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4220,"Maipú 401",
70860492393240,"MUTUAL AMAUPCN",86049110000,"SANTIAGO DEL ESTERO",86,"SANTIAGO DEL ESTERO",49,"CAPITAL",110,0,"Privado",70,"FARMACIA","Farmacia de mutual, cooperativa, obra social (para afiliados solamente)",4200,"Saenz Peña  261",
70860492393241,"FARMASAN II",86049110000,"SANTIAGO DEL ESTERO",86,"SANTIAGO DEL ESTERO",49,"CAPITAL",110,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4200,"Avenida Libertad 597",
70860772393242,"AUAT",86077010000,"AÑATUYA",86,"SANTIAGO DEL ESTERO",77,"GENERAL TABOADA",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3760,"Avenida Belgrano 54",
70860492393243,"BAN-SALUD",86049110000,"SANTIAGO DEL ESTERO",86,"SANTIAGO DEL ESTERO",49,"CAPITAL",110,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4200,"Libertad 2527",
70860492393244,"AVENIDA",86049110000,"SANTIAGO DEL ESTERO",86,"SANTIAGO DEL ESTERO",49,"CAPITAL",110,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4200,"Av. Rivadavia Oeste 1012",
70860352393245,"ITATI",86035090000,"LA BANDA",86,"SANTIAGO DEL ESTERO",35,"BANDA",90,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4300,"PELLEGRINI  185",
70860492393246,"CENTRO SUR",86049110000,"SANTIAGO DEL ESTERO",86,"SANTIAGO DEL ESTERO",49,"CAPITAL",110,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4200,"Avenida Belgrano Sur 3570",
70860352393247,"FARMAMIGA",86035090000,"LA BANDA",86,"SANTIAGO DEL ESTERO",35,"BANDA",90,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4300,"Avenida Belgrano 1415",
70860352393248,"CARRASCO",86035090000,"LA BANDA",86,"SANTIAGO DEL ESTERO",35,"BANDA",90,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4300,"Aristöbulo del Valle 577",
70860492393249,"AUTONOMIA DE URIEL",86049110000,"SANTIAGO DEL ESTERO",86,"SANTIAGO DEL ESTERO",49,"CAPITAL",110,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4200,"Anchezer 268",
70860492393250,"LIBERTAD",86049110000,"SANTIAGO DEL ESTERO",86,"SANTIAGO DEL ESTERO",49,"CAPITAL",110,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4200,"Libertad 1999",
70860422393251,"RABELLINO",86042010000,"BANDERA",86,"SANTIAGO DEL ESTERO",42,"BELGRANO",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3064,"Saavedra y Colón s/n",
70860492393252,"TOLOZA ANIBAL LIDORO",86049110000,"SANTIAGO DEL ESTERO",86,"SANTIAGO DEL ESTERO",49,"CAPITAL",110,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4300,"Calle 12 s/n",
70860352393254,"IRURZUN",86035090000,"LA BANDA",86,"SANTIAGO DEL ESTERO",35,"BANDA",90,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4300,"Alberdi 335",
70860772393255,"SAN JOSE DE CALAZANS",86077050000,"LOS JURIES",86,"SANTIAGO DEL ESTERO",77,"GENERAL TABOADA",50,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3763,"Gral. Perón 3",
70860492393256,"SAN JOSE",86049110000,"SANTIAGO DEL ESTERO",86,"SANTIAGO DEL ESTERO",49,"CAPITAL",110,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4200,"Pellegrini 271",
70860772393257,"DEL ROSARIO",86077010000,"AÑATUYA",86,"SANTIAGO DEL ESTERO",77,"GENERAL TABOADA",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3760,"EDUARDO DUMAS 640",
70020012318329,"CAPITOLIO",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1201,"BARTOLOME MITRE 4102",
70900842397960,"FARMACIA NUEVA ERA",90084010000,"SAN MIGUEL DE TUCUMAN",90,"TUCUMÁN",84,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"PJE CATAMARCA  1996",
70900212397961,"FARMACIA LA TRINIDAD",90021070000,"LA TRINIDAD",90,"TUCUMÁN",21,"CHICLIGASTA",70,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4151,"SAN MARTIN  141",
70900142397962,"FARMACIA NORY",90014010001,"ALDERETES",90,"TUCUMÁN",14,"CRUZ ALTA",10,1,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4178,"Ruta Gral. San Martín Km  9.5",
70900142397964,"FARMACIA CHANGO MAS",90014020001,"BANDA DEL RIO SALI",90,"TUCUMÁN",14,"CRUZ ALTA",20,1,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4109,"Av. san martin s/n",
70900772397965,"FARMACIA SAN ISIDRO",90077020000,"LOS SARMIENTOS",90,"TUCUMÁN",77,"RÍO CHICO",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4157,"9 DE JULIO s/n",
70900842397966,"FARMACIA SAN PABLO II",90084010000,"SAN MIGUEL DE TUCUMAN",90,"TUCUMÁN",84,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"CRISÓSTOMO ALVAREZ  632",
70900982397967,"FARMACIA EL CONDOR",90098010000,"AMAICHA DEL VALLE",90,"TUCUMÁN",98,"TAFÍ DEL VALLE",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"ERNESTO PADILLA S/N",
70900142397969,"FARMACIA SUAREZ",90014060001,"EL PARAISO",90,"TUCUMÁN",14,"CRUZ ALTA",60,1,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4117,"NTRA SRA DEL CARMEN S/N BARRIO MARIANO MORENO  S/N",
70900632397970,"FARMACIA DEL VALLE",90063040000,"LA REDUCCION",90,"TUCUMÁN",63,"LULES",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"AV.PTE.PERON 3 CUADRA S N",
70900842397971,"FARMACIA NUEVA ESPERANZA",90084010000,"SAN MIGUEL DE TUCUMAN",90,"TUCUMÁN",84,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"AV. FRANCISCO DE AGUIRRE 228",
70900842397972,"FARMACIA FARMAPARK",90084010000,"SAN MIGUEL DE TUCUMAN",90,"TUCUMÁN",84,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4000,"AV. SOLDATI 598",
